id	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012
5093	0.0	0.0	12.1228032586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.8308457185	15.9518562077	0.0	12.5661076581	0.0
5095	0.0	10.9903956132	12.1026948851	0.0	9.6098149057	0.0	0.0	0.0	0.0	0.0	12.6967190515	12.8987589699	14.8164902822	12.4463952287	0.0
5097	0.0	0.0	15.3945918453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.7924344254	0.0	0.0	12.5028357726	0.0
5099	0.0	0.0	15.5807476427	11.9972633659	0.0	0.0	11.9409164172	0.0	0.0	0.0	10.7984312491	12.6751703958	12.2770600932	11.3427458555	0.0
5101	0.0	0.0	12.748445191	9.37771917314	0.0	12.1675399037	12.9716303208	0.0	0.0	0.0	14.2702365385	14.5030650385	0.0	13.9174726014	0.0
5103	0.0	0.0	15.1500575269	12.4522283348	0.0	0.0	12.0232050797	7.93640279545	0.0	0.0	0.0	13.7582339995	12.1198237778	0.0	0.0
5105	0.0	0.0	12.0975951103	0.0	0.0	11.8410882017	0.0	0.0	0.0	0.0	12.1949468831	10.6044845922	0.0	11.6932352495	0.0
5107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.215196693	0.0	0.0	11.6526474935	11.5778082081	0.0	13.0776569315	0.0
5109	0.0	0.0	14.7136303986	0.0	0.0	0.0	10.0371938049	0.0	0.0	0.0	12.3971197736	12.7765163424	0.0	12.6756907317	0.0
5111	0.0	0.0	11.600752351	0.0	11.7393864675	12.7595401428	0.0	0.0	0.0	0.0	0.0	13.4002975531	10.5031843977	11.4222769726	0.0
5113	0.0	0.0	14.0118044866	10.5209630004	0.0	0.0	0.0	11.1386275736	0.0	0.0	0.0	15.2206433292	0.0	11.1408045582	0.0
5115	0.0	0.0	12.4991557934	0.0	0.0	0.0	0.0	6.91988145878	0.0	0.0	14.578284589	12.3666698021	0.0	0.0	0.0
5117	0.0	0.0	12.8401032728	10.2468825571	10.5516619485	0.0	0.0	10.5485379035	0.0	0.0	13.1253826548	12.0157424853	11.9778815643	13.1456363291	0.0
